id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price,price,house age,age Category,estimated cost,profit_margin
6762813640,1970-01-01 00:00:00.000042670,3,2,3010,206910,2.0,False,2,3,10,3010,0,2001,0,122025,52.7181,-113.911,1580,120675,1,57,750000,750000,25,mid-aged,451500,0.398
6762813701,1970-01-01 00:00:00.000042670,4,2,2440,9727,2.0,False,0,3,9,2440,0,1987,0,122005,52.8913,-114.322,2370,11503,3,54,749500,749500,39,old,366000,0.5116744496330887
6762813786,1970-01-01 00:00:00.000042670,3,2,2960,9350,2.0,False,2,4,9,2960,0,1978,0,122029,52.8518,-114.284,2960,11745,3,70,740000,740000,48,old,444000,0.4
6762814249,1970-01-01 00:00:00.000042670,4,2,2880,12349,2.0,False,0,3,10,2880,0,1996,0,122020,52.8179,-114.163,3490,11539,1,67,710000,710000,30,mid-aged,432000,0.39154929577464787
6762814504,1970-01-01 00:00:00.000042670,4,1,2390,5880,1.0,False,2,3,8,1390,1000,1957,0,122007,52.9256,-114.589,2210,6260,2,57,695000,695000,69,very-old,358500,0.4841726618705036
6762814644,1970-01-01 00:00:00.000042670,3,1,1570,2280,2.0,False,0,3,7,1570,0,1922,0,122003,52.8713,-114.554,1580,2640,2,79,685000,685000,104,very-old,235500,0.6562043795620438
6762814933,1970-01-01 00:00:00.000042670,4,2,2550,4950,2.0,False,0,3,9,2550,0,1989,0,122015,52.7602,-114.337,2670,7796,2,57,669888,669888,37,old,382500,0.4290090283748925
6762815680,1970-01-01 00:00:00.000042670,4,3,3640,5096,2.0,False,0,3,8,2740,900,2010,0,122051,52.7728,-114.46,1910,9189,3,62,630000,630000,16,mid-aged,546000,0.13333333333333333
6762815963,1970-01-01 00:00:00.000042670,3,2,3200,12682,2.0,False,1,3,9,3200,0,1977,0,122058,52.9743,-114.45,2880,10432,2,74,618000,618000,49,old,480000,0.22330097087378642
6762816420,1970-01-01 00:00:00.000042670,4,2,2480,5000,2.0,False,0,3,7,2480,0,2004,0,122045,52.9111,-114.225,2410,5000,3,68,599000,599000,22,mid-aged,372000,0.3789649415692821
6762816963,1970-01-01 00:00:00.000042670,7,1,2670,11250,1.5,False,0,4,8,2320,350,1948,0,122038,52.9421,-114.522,2030,9000,1,66,575000,575000,78,very-old,400500,0.3034782608695652
6762817649,1970-01-01 00:00:00.000042670,4,2,1690,6090,1.5,False,0,3,7,1400,290,1945,0,122006,52.9114,-114.459,1820,6090,2,56,550000,550000,81,very-old,253500,0.5390909090909091
6762817650,1970-01-01 00:00:00.000042670,3,2,2090,8095,2.0,False,2,3,10,2090,0,1988,0,122016,52.7587,-114.575,1940,5635,1,62,550000,550000,38,old,313500,0.43
6762817789,1970-01-01 00:00:00.000042670,3,2,2550,10355,2.0,False,0,3,9,2550,0,1990,0,122017,52.969,-114.393,2550,10084,3,54,547500,547500,36,old,382500,0.3013698630136986
6762817849,1970-01-01 00:00:00.000042670,3,2,3550,136343,2.0,False,0,3,10,3550,0,1977,0,122041,52.8523,-114.059,3080,215186,2,75,545000,545000,49,old,532500,0.022935779816513763
6762818213,1970-01-01 00:00:00.000042670,3,1,1330,5000,2.0,False,0,4,7,1210,120,1909,0,122009,52.8024,-114.574,1500,4000,3,58,532500,532500,117,very-old,199500,0.6253521126760564
6762818387,1970-01-01 00:00:00.000042670,3,2,1860,43170,2.0,False,0,3,8,1860,0,1986,0,122021,53.0012,-114.326,2270,40835,3,63,526500,526500,40,old,279000,0.4700854700854701
6762818615,1970-01-01 00:00:00.000042670,3,2,2160,4297,2.0,False,0,3,9,2160,0,1999,0,122011,52.7776,-114.202,2160,3968,1,65,520000,520000,27,mid-aged,324000,0.3769230769230769
6762818616,1970-01-01 00:00:00.000042670,2,1,1840,3825,1.0,False,0,3,8,1040,800,1928,0,122007,52.9108,-114.57,1290,5100,3,59,520000,520000,98,very-old,276000,0.46923076923076923
6762818753,1970-01-01 00:00:00.000042670,3,2,1510,1178,2.0,False,0,3,8,1060,450,2007,0,122044,52.8481,-114.491,1510,1210,1,56,515000,515000,19,mid-aged,226500,0.5601941747572815
6762819443,1970-01-01 00:00:00.000042670,3,2,1690,1479,3.0,False,0,3,8,1420,270,2005,0,122044,52.8322,-114.501,1280,1253,3,71,492000,492000,21,mid-aged,253500,0.4847560975609756
6762819505,1970-01-01 00:00:00.000042670,2,1,1670,4200,2.0,False,0,3,7,1670,0,1912,0,122009,52.8162,-114.577,1340,2875,2,53,490000,490000,114,very-old,250500,0.4887755102040816
6762819703,1970-01-01 00:00:00.000042670,2,1,1000,4956,1.0,False,2,4,7,1000,0,1916,0,122026,52.9053,-114.55,1830,4959,1,55,484950,484950,110,very-old,150000,0.6906897618311166
6762819723,1970-01-01 00:00:00.000042670,2,1,1400,4720,1.0,False,0,4,7,820,580,1927,0,122009,52.8005,-114.582,1330,6786,2,71,483000,483000,99,very-old,210000,0.5652173913043478
6762819798,1970-01-01 00:00:00.000042670,4,2,3230,16171,2.0,False,3,3,9,2520,710,2001,0,122039,52.5483,-114.443,2640,8517,3,70,480000,480000,25,mid-aged,484500,-0.009375
6762819912,1970-01-01 00:00:00.000042670,3,2,1630,3070,2.0,False,0,3,7,1630,0,2004,0,122045,52.9085,-114.22,1690,3200,1,78,476000,476000,22,mid-aged,244500,0.48634453781512604
6762820066,1970-01-01 00:00:00.000042670,3,1,1280,10000,1.0,False,0,4,7,1280,0,1954,0,122027,52.8016,-114.329,1240,10000,1,68,473000,473000,72,very-old,192000,0.5940803382663847
6762820473,1970-01-01 00:00:00.000042670,4,3,2230,108900,1.0,False,0,3,7,1410,820,1978,0,122008,52.75,-114.035,1960,65340,1,65,460000,460000,48,old,334500,0.2728260869565217
6762820855,1970-01-01 00:00:00.000042670,4,2,1540,4840,1.0,False,2,4,7,850,690,1929,0,122064,52.7791,-114.565,1180,4840,3,72,450000,450000,97,very-old,231000,0.4866666666666667
6762820856,1970-01-01 00:00:00.000042670,2,1,1340,7250,1.0,False,0,4,7,1340,0,1951,0,122022,52.9315,-114.51,1450,7026,2,75,450000,450000,75,very-old,201000,0.5533333333333333
6762821095,1970-01-01 00:00:00.000042670,2,1,930,3150,1.0,False,0,5,6,930,0,1918,0,122006,52.9083,-114.488,1900,5000,3,80,445000,445000,108,very-old,139500,0.6865168539325842
6762821349,1970-01-01 00:00:00.000042670,5,2,2610,5009,1.0,False,0,3,7,1710,900,1988,0,122007,52.9269,-114.556,1600,5040,3,67,439000,439000,38,old,391500,0.1082004555808656
6762821423,1970-01-01 00:00:00.000042670,3,2,2320,9420,1.0,False,0,5,7,2320,0,1952,0,122053,52.7433,-114.386,2030,9420,2,72,436300,436300,74,very-old,348000,0.2023836809534724
6762821498,1970-01-01 00:00:00.000042670,3,2,1380,3015,2.0,False,0,3,7,1380,0,2009,0,122005,52.9083,-114.347,1930,3612,2,54,435000,435000,17,mid-aged,207000,0.5241379310344828
6762821679,1970-01-01 00:00:00.000042670,3,2,1470,1703,2.0,False,0,3,8,1470,0,2005,0,122011,52.7778,-114.189,1380,1107,2,63,430000,430000,21,mid-aged,220500,0.4872093023255814
6762821756,1970-01-01 00:00:00.000042670,5,2,2720,8120,1.0,False,0,3,7,1360,1360,1970,0,122059,52.787,-114.498,2020,8120,3,69,429000,429000,56,old,408000,0.04895104895104895
6762821791,1970-01-01 00:00:00.000042670,4,2,3160,8726,2.0,False,0,3,9,3160,0,1999,0,122023,52.4882,-114.413,2500,8648,3,76,427500,427500,27,mid-aged,474000,-0.10877192982456141
6762822005,1970-01-01 00:00:00.000042670,3,2,1330,5632,1.0,False,0,3,8,1330,0,1988,0,122011,52.8045,-114.207,1900,4842,2,62,424000,424000,38,old,199500,0.5294811320754716
6762822103,1970-01-01 00:00:00.000042670,3,1,2390,11242,1.0,False,0,3,7,1290,1100,1959,0,122014,53.0059,-114.462,2270,9650,1,52,420000,420000,67,very-old,358500,0.14642857142857144
6762822323,1970-01-01 00:00:00.000042670,4,2,2150,8173,2.0,False,0,3,8,2150,0,1987,0,122015,52.741,-114.343,2080,7620,1,72,415000,415000,39,old,322500,0.22289156626506024
6762822875,1970-01-01 00:00:00.000042670,3,1,1690,6658,1.0,False,0,3,7,1690,0,1942,1982,122038,52.9399,-114.54,1080,5925,2,57,400000,400000,84,very-old,253500,0.36625
6762822876,1970-01-01 00:00:00.000042670,2,1,960,6200,1.0,False,0,4,7,960,0,1946,0,122016,52.7851,-114.586,1000,6000,3,76,400000,400000,80,very-old,144000,0.64
6762823000,1970-01-01 00:00:00.000042670,5,2,2620,7030,1.0,False,0,3,8,1420,1200,1965,0,122038,52.9638,-114.542,1360,7964,3,75,399000,399000,61,very-old,393000,0.015037593984962405
6762823052,1970-01-01 00:00:00.000042670,3,1,1480,5100,1.5,False,0,3,7,1480,0,1938,1959,122028,52.9215,-114.538,1300,5100,1,62,397500,397500,88,very-old,222000,0.44150943396226416
6762823057,1970-01-01 00:00:00.000042670,2,1,1030,5072,1.0,False,0,3,6,1030,0,1924,1958,122006,52.9262,-114.484,1220,6781,1,62,397380,397380,102,very-old,154500,0.6112033821531028
6762823236,1970-01-01 00:00:00.000042670,3,2,1440,3900,1.0,False,0,3,8,1440,0,2002,0,122045,52.9322,-114.211,1350,3900,3,69,391265,391265,24,mid-aged,216000,0.4479444877512683
6762823296,1970-01-01 00:00:00.000042670,3,2,1510,10827,2.0,False,0,3,7,1510,0,1984,0,122005,52.884,-114.317,1900,10908,1,69,390000,390000,42,old,226500,0.41923076923076924
6762823383,1970-01-01 00:00:00.000042670,4,2,2420,9147,2.0,False,0,3,10,2420,0,1998,0,122040,52.5521,-114.512,1400,7200,1,54,389000,389000,28,mid-aged,363000,0.06683804627249357
6762824019,1970-01-01 00:00:00.000042670,3,2,1710,5633,2.0,False,0,3,7,1710,0,1981,0,122033,52.9532,-114.351,1540,5000,3,75,372000,372000,45,old,256500,0.31048387096774194
6762824091,1970-01-01 00:00:00.000042670,3,1,1620,37913,2.0,False,0,4,7,1620,0,1953,1975,122039,52.5175,-114.479,2190,21518,2,74,370000,370000,73,very-old,243000,0.34324324324324323
6762824142,1970-01-01 00:00:00.000042670,4,2,2050,4502,2.0,False,0,3,7,2050,0,2005,0,122015,52.7302,-114.34,2480,4504,3,77,369950,369950,21,mid-aged,307500,0.16880659548587648
6762824679,1970-01-01 00:00:00.000042670,2,1,2020,6720,1.0,False,0,3,7,1010,1010,1948,0,122051,52.7774,-114.481,1720,6720,2,71,355000,355000,78,very-old,303000,0.14647887323943662
6762824751,1970-01-01 00:00:00.000042670,2,1,800,8775,1.0,False,0,3,6,800,0,1942,0,122022,52.9471,-114.497,1470,8976,1,56,353500,353500,84,very-old,120000,0.6605374823196606
6762824781,1970-01-01 00:00:00.000042670,4,2,2080,6360,1.0,False,0,3,7,1330,750,1960,0,122051,52.7692,-114.468,2080,6741,1,70,352800,352800,66,very-old,312000,0.11564625850340136
6762824919,1970-01-01 00:00:00.000042670,3,1,1900,10225,1.0,False,0,4,8,1220,680,1963,0,122031,52.7081,-114.547,1850,12630,3,76,350000,350000,63,very-old,285000,0.18571428571428572
6762824920,1970-01-01 00:00:00.000042670,4,2,2390,13002,2.0,False,0,3,8,2390,0,1987,0,122018,52.5411,-114.54,2450,11200,2,63,350000,350000,39,old,358500,-0.024285714285714285
6762825050,1970-01-01 00:00:00.000042670,4,2,1800,7620,2.0,False,0,3,8,1800,0,1995,0,122042,52.6646,-114.391,1800,6879,3,69,349000,349000,31,old,270000,0.22636103151862463
6762825357,1970-01-01 00:00:00.000042670,2,1,1280,9134,1.0,False,0,4,6,640,640,1919,0,122051,52.7641,-114.469,1630,15884,3,65,340000,340000,107,very-old,192000,0.43529411764705883
6762825358,1970-01-01 00:00:00.000042670,3,2,1420,6060,1.0,False,0,5,7,830,590,1942,0,122052,52.7402,-114.562,1420,6360,2,54,340000,340000,84,very-old,213000,0.3735294117647059
6762825496,1970-01-01 00:00:00.000042670,5,2,2070,4698,2.0,False,0,3,7,2070,0,1999,0,122024,52.5839,-114.214,2010,4698,1,73,337500,337500,27,mid-aged,310500,0.08
6762825808,1970-01-01 00:00:00.000042670,3,2,1620,7150,1.0,False,2,4,7,1280,340,1950,0,122063,52.7348,-114.431,1620,6930,2,53,330000,330000,76,very-old,243000,0.2636363636363636
6762825925,1970-01-01 00:00:00.000042670,4,3,2290,8250,2.0,False,0,3,9,2290,0,1990,0,122035,52.6039,-114.346,2290,8250,3,51,328500,328500,36,old,343500,-0.045662100456621
6762826176,1970-01-01 00:00:00.000042670,3,2,1940,8347,2.0,False,0,3,8,1940,0,1990,0,122035,52.5954,-114.354,1940,7131,2,75,324000,324000,36,old,291000,0.10185185185185185
6762826214,1970-01-01 00:00:00.000042670,3,1,1400,18002,1.0,False,0,3,6,1400,0,1977,0,122055,52.955,-114.157,2240,14068,3,55,322000,322000,49,old,210000,0.34782608695652173
6762826293,1970-01-01 00:00:00.000042670,2,1,1210,7040,1.0,False,0,3,7,1210,0,1952,0,122014,52.975,-114.487,1210,7205,1,78,320000,320000,74,very-old,181500,0.4328125
6762826516,1970-01-01 00:00:00.000042670,2,2,1290,2436,2.0,False,0,3,7,1290,0,1984,0,122005,52.9103,-114.346,1360,3088,2,66,315000,315000,42,old,193500,0.38571428571428573
6762826610,1970-01-01 00:00:00.000042670,2,1,1180,4900,1.0,False,0,5,6,1180,0,1954,0,122012,52.7621,-114.219,1650,7121,1,50,313000,313000,72,very-old,177000,0.43450479233226835
6762826642,1970-01-01 00:00:00.000042670,2,1,1460,1716,1.0,False,0,2,7,1260,200,1925,0,122006,52.9309,-114.507,1580,6380,2,62,312000,312000,101,very-old,219000,0.2980769230769231
6762826791,1970-01-01 00:00:00.000042670,3,1,1250,7320,1.0,False,0,3,7,1250,0,1968,0,122015,52.7374,-114.353,1770,7320,3,65,309500,309500,58,old,187500,0.39418416801292405
6762826818,1970-01-01 00:00:00.000042670,2,1,1080,6250,1.0,False,2,4,7,1080,0,1942,1968,122051,52.7428,-114.441,2100,6875,3,71,308000,308000,84,very-old,162000,0.474025974025974
6762827207,1970-01-01 00:00:00.000042670,2,1,1460,10506,1.0,False,0,3,7,1460,0,1983,0,122067,52.6348,-114.368,1460,8153,3,56,299950,299950,43,old,219000,0.26987831305217536
6762827472,1970-01-01 00:00:00.000042670,2,1,750,5026,1.0,False,0,4,6,750,0,1942,0,122064,52.7668,-114.564,1260,5040,2,57,292500,292500,84,very-old,112500,0.6153846153846154
6762827565,1970-01-01 00:00:00.000042670,3,1,1590,13500,1.0,False,0,4,7,1090,500,1980,0,122024,52.5921,-114.221,1540,10375,3,64,290000,290000,46,old,238500,0.17758620689655172
6762827566,1970-01-01 00:00:00.000042670,3,1,1460,7980,1.0,False,0,3,7,1460,0,1972,0,122058,53.0013,-114.455,1920,7980,2,67,290000,290000,54,old,219000,0.24482758620689654
6762827796,1970-01-01 00:00:00.000042670,4,3,2770,10505,2.0,False,0,3,8,2770,0,1940,2015,122038,52.9712,-114.545,1760,10505,1,72,285000,285000,86,very-old,415500,-0.45789473684210524
6762828113,1970-01-01 00:00:00.000042670,3,2,1820,19602,1.0,False,0,4,7,1820,0,1964,0,122039,52.561,-114.476,1520,8773,2,54,277500,277500,62,very-old,273000,0.016216216216216217
6762828222,1970-01-01 00:00:00.000042670,3,2,1820,9766,1.0,False,0,4,7,1450,370,1987,0,122067,52.627,-114.393,1860,8236,3,68,275000,275000,39,old,273000,0.007272727272727273
6762828283,1970-01-01 00:00:00.000042670,3,2,1936,6612,2.0,False,0,3,7,1936,0,2014,0,122039,52.4902,-114.436,1620,21600,2,59,274900,274900,12,mid-aged,290400,-0.05638413968715897
6762828427,1970-01-01 00:00:00.000042670,3,2,1510,10215,1.0,False,0,4,7,1510,0,1995,0,122068,52.4378,-114.193,1370,8902,1,60,270000,270000,31,old,226500,0.16111111111111112
6762828915,1970-01-01 00:00:00.000042670,3,1,1590,7148,1.0,False,0,3,7,1590,0,1952,0,122031,52.7013,-114.534,1150,7280,3,68,259000,259000,74,very-old,238500,0.07915057915057915
6762829046,1970-01-01 00:00:00.000042670,4,1,1650,7200,1.0,False,0,3,7,1100,550,1977,0,122067,52.6244,-114.377,1620,7374,2,51,255000,255000,49,old,247500,0.029411764705882353
6762829412,1970-01-01 00:00:00.000042670,2,2,1140,1118,2.0,False,0,3,7,1040,100,2009,0,122054,52.826,-114.501,1140,1118,3,67,247300,247300,17,mid-aged,171000,0.3085321471896482
6762829441,1970-01-01 00:00:00.000042670,4,1,1720,7455,1.0,False,0,4,7,1020,700,1963,0,122046,52.6969,-114.372,1720,7700,2,58,246000,246000,63,very-old,258000,-0.04878048780487805
6762829497,1970-01-01 00:00:00.000042670,3,2,1690,6790,1.0,False,0,3,7,1360,330,1979,0,122018,52.5281,-114.57,1740,6790,1,56,245000,245000,47,old,253500,-0.03469387755102041
6762829658,1970-01-01 00:00:00.000042670,3,2,1500,15334,2.0,False,0,4,7,1500,0,1992,0,122035,52.6019,-114.281,1530,8102,1,75,240000,240000,34,old,225000,0.0625
6762829838,1970-01-01 00:00:00.000042670,2,2,870,6450,1.0,False,0,4,6,740,130,1954,0,122051,52.7654,-114.468,1640,5775,3,56,235000,235000,72,very-old,130500,0.44468085106382976
6762829991,1970-01-01 00:00:00.000042670,4,1,1050,9516,1.0,False,0,4,7,1050,0,1969,0,122067,52.6451,-114.371,1390,9600,1,75,230000,230000,57,old,157500,0.31521739130434784
6762830106,1970-01-01 00:00:00.000042670,3,1,1730,7200,1.5,False,0,4,6,1730,0,1944,0,122066,52.6074,-114.426,860,7200,3,53,226450,226450,82,very-old,259500,-0.14594833296533452
6762830382,1970-01-01 00:00:00.000042670,2,1,970,5600,1.0,False,0,3,6,970,0,1951,0,122051,52.7597,-114.467,1020,5600,3,78,217000,217000,75,very-old,145500,0.3294930875576037
6762830606,1970-01-01 00:00:00.000042670,3,1,1100,5525,1.0,False,0,5,6,1100,0,1968,0,122035,52.5925,-114.274,1050,5200,2,53,209950,209950,58,old,165000,0.21409859490354846
6762830670,1970-01-01 00:00:00.000042670,3,1,1050,5233,1.0,False,0,5,5,1050,0,1906,0,122062,52.5406,-114.189,970,7500,3,55,206000,206000,120,very-old,157500,0.2354368932038835
6762830751,1970-01-01 00:00:00.000042670,2,1,1060,5144,1.0,False,0,5,6,1060,0,1969,0,122035,52.5913,-114.278,1130,5200,3,68,202950,202950,57,old,159000,0.21655580192165558
6762831364,1970-01-01 00:00:00.000042670,2,1,1000,5026,1.0,False,0,5,5,760,240,1915,0,122072,52.527,-114.415,990,5026,1,56,159995,159995,111,very-old,150000,0.06247070220944405
6762810170,1970-01-01 00:00:00.000042671,4,3,4440,8125,2.0,False,3,5,10,3140,1300,1922,0,122054,52.8044,-114.473,3990,8505,2,77,2250000,2250000,104,very-old,666000,0.704
6762810376,1970-01-01 00:00:00.000042671,4,3,3320,8234,2.0,False,0,3,10,3320,0,2014,0,122048,52.8263,-114.39,1560,8240,3,66,1700000,1700000,12,mid-aged,498000,0.7070588235294117
6762810618,1970-01-01 00:00:00.000042671,5,4,3350,3600,2.0,False,0,3,10,2260,1090,2014,0,122003,52.8651,-114.554,1810,3600,2,63,1430000,1430000,12,mid-aged,502500,0.6486013986013986
6762810689,1970-01-01 00:00:00.000042671,5,3,3330,5042,2.0,False,2,3,9,2470,860,2014,0,122028,52.8797,-114.529,1780,3990,1,79,1380000,1380000,12,mid-aged,499500,0.6380434782608696
6762811082,1970-01-01 00:00:00.000042671,5,2,2810,6000,2.5,False,0,3,9,2810,0,1907,0,122061,52.8667,-114.54,2240,4800,3,71,1170000,1170000,119,very-old,421500,0.6397435897435897
6762811325,1970-01-01 00:00:00.000042671,3,3,2990,189852,2.0,False,0,4,10,2990,0,1974,0,122021,52.976,-114.328,3500,48760,3,55,1060000,1060000,52,old,448500,0.5768867924528301
6762811402,1970-01-01 00:00:00.000042671,5,4,4180,7232,2.0,False,0,3,9,4180,0,2014,0,122005,52.9349,-114.315,3570,6054,2,73,1040000,1040000,12,mid-aged,627000,0.3971153846153846
6762811611,1970-01-01 00:00:00.000042671,5,3,3730,5500,1.5,False,0,3,7,2160,1570,1927,0,122013,52.8807,-114.51,1890,5500,1,63,979700,979700,99,very-old,559500,0.4289068082065939
6762811769,1970-01-01 00:00:00.000042671,5,4,4100,8120,2.0,False,0,3,9,4100,0,2011,0,122045,52.9217,-114.21,4100,7625,1,65,950000,950000,15,mid-aged,615000,0.3526315789473684
6762811932,1970-01-01 00:00:00.000042671,4,2,2620,14126,1.0,False,4,4,8,1620,1000,1941,0,122007,52.9283,-114.587,2620,8905,1,71,922000,922000,85,very-old,393000,0.5737527114967462
6762812216,1970-01-01 00:00:00.000042671,2,1,1530,6350,1.5,False,0,4,7,1530,0,1923,0,122047,52.8625,-114.493,2640,6350,2,76,880000,880000,103,very-old,229500,0.7392045454545455
6762812342,1970-01-01 00:00:00.000042671,4,2,2710,4069,3.0,False,0,4,10,2710,0,1990,0,122044,52.834,-114.478,1810,3586,2,50,865000,865000,36,old,406500,0.5300578034682081
6762812829,1970-01-01 00:00:00.000042671,4,1,1820,4500,1.5,False,0,3,8,1820,0,1921,0,122003,52.8729,-114.55,1870,3600,1,72,815000,815000,105,very-old,273000,0.6650306748466258
6762812881,1970-01-01 00:00:00.000042671,5,3,3550,9600,2.0,False,0,3,9,2550,1000,1998,0,122051,52.7784,-114.459,2030,9600,2,69,810000,810000,28,mid-aged,532500,0.3425925925925926
6762813066,1970-01-01 00:00:00.000042671,4,3,4360,91158,1.0,False,0,3,10,3360,1000,1993,0,122045,52.8698,-114.175,3540,90940,3,54,795127,795127,33,old,654000,0.17748988526361198
6762813378,1970-01-01 00:00:00.000042671,5,3,2370,6000,1.5,False,2,3,8,1340,1030,1926,2003,122026,52.8945,-114.548,1350,4500,1,68,770000,770000,100,very-old,355500,0.5383116883116883
6762813787,1970-01-01 00:00:00.000042671,3,2,2200,3000,2.0,False,0,3,9,1530,670,2002,0,122061,52.8751,-114.54,2200,3300,3,68,740000,740000,24,mid-aged,330000,0.5540540540540541
6762813830,1970-01-01 00:00:00.000042671,4,2,2830,5010,2.0,False,0,3,9,2170,660,2000,0,122006,52.9252,-114.517,1880,5739,1,73,738000,738000,26,mid-aged,424500,0.4247967479674797
6762814505,1970-01-01 00:00:00.000042671,4,2,2660,7389,2.0,False,0,3,9,2660,0,2002,0,122020,52.8293,-114.167,2820,7388,2,79,695000,695000,24,mid-aged,399000,0.42589928057553955
6762814718,1970-01-01 00:00:00.000042671,5,2,2140,5000,1.5,False,0,4,7,2020,120,1913,0,122044,52.8344,-114.489,1810,4400,2,58,680000,680000,113,very-old,321000,0.5279411764705882
6762815100,1970-01-01 00:00:00.000042671,3,2,1610,1246,2.0,False,1,3,9,1080,530,2014,0,122003,52.8723,-114.565,1610,1249,3,67,659950,659950,12,mid-aged,241500,0.6340631866050458
6762815195,1970-01-01 00:00:00.000042671,3,2,2680,8429,1.0,False,0,4,9,1880,800,1950,1991,122024,52.602,-114.226,1570,8640,2,61,653000,653000,76,very-old,402000,0.38437978560490044
6762815289,1970-01-01 00:00:00.000042671,3,1,1660,10819,1.0,False,0,4,7,1240,420,1942,0,122050,52.9345,-114.569,3110,11853,3,77,650000,650000,84,very-old,249000,0.6169230769230769
6762815290,1970-01-01 00:00:00.000042671,10,2,3610,11914,2.0,False,0,4,7,3010,600,1958,0,122027,52.8005,-114.365,2040,11914,1,75,650000,650000,68,very-old,541500,0.16692307692307692
6762815409,1970-01-01 00:00:00.000042671,4,1,2550,4000,1.5,False,0,4,7,1760,790,1926,0,122006,52.9111,-114.508,1840,4000,1,57,645000,645000,100,very-old,382500,0.4069767441860465
